Filename,Label,Species
20170728-122306-3.jpg,4,Prickly acacia
20170727-124908-3.jpg,4,Prickly acacia
20170906-114730-1.jpg,3,Parthenium
20180125-101140-2.jpg,8,Negative
20180322-114023-1.jpg,8,Negative
20170913-101202-1.jpg,3,Parthenium
20180119-113842-2.jpg,8,Negative
20180109-101648-2.jpg,8,Negative
20171025-073606-3.jpg,3,Parthenium
20170727-113014-1.jpg,4,Prickly acacia
20180112-093106-1.jpg,8,Negative
20180109-085739-1.jpg,8,Negative
20170913-095630-1.jpg,3,Parthenium
20171220-090409-2.jpg,8,Negative
20180125-093941-2.jpg,8,Negative
20180112-072908-1.jpg,8,Negative
20170727-170849-1.jpg,4,Prickly acacia
20171219-100707-2.jpg,8,Negative
20180112-093835-1.jpg,8,Negative
20161207-111159-0.jpg,0,Chinee apple
20180112-074124-1.jpg,8,Negative
20170729-085955-3.jpg,4,Prickly acacia
20170920-192753-1.jpg,2,Parkinsonia
20170126-095604-0.jpg,1,Lantana
20170727-170859-3.jpg,4,Prickly acacia
20180322-125534-1.jpg,8,Negative
20171121-074902-1.jpg,6,Siam weed
20170913-102631-1.jpg,3,Parthenium
20171203-170822-3.jpg,8,Negative
20171113-133124-1.jpg,6,Siam weed
20171113-102114-0.jpg,6,Siam weed
20171205-123653-2.jpg,8,Negative
20171109-091843-2.jpg,5,Rubber vine
20171220-100702-1.jpg,8,Negative
20171113-124222-3.jpg,6,Siam weed
20180322-114711-1.jpg,8,Negative
20170920-175548-1.jpg,4,Prickly acacia
20180125-100014-2.jpg,8,Negative
20170714-122115-2.jpg,1,Lantana
20180105-100146-2.jpg,8,Negative
20171219-113143-2.jpg,8,Negative
20171220-100545-2.jpg,8,Negative
20180109-092417-1.jpg,8,Negative
20180119-113800-1.jpg,8,Negative
20170920-094647-2.jpg,4,Prickly acacia
20171219-113153-2.jpg,8,Negative
20170610-122519-0.jpg,1,Lantana
20180105-100957-2.jpg,8,Negative
20180322-113511-2.jpg,8,Negative
20170920-112414-3.jpg,2,Parkinsonia
20170207-142123-0.jpg,7,Snake weed
20180125-092059-2.jpg,8,Negative
20170714-121303-2.jpg,1,Lantana
20180125-135518-3.jpg,8,Negative
20171109-090219-3.jpg,5,Rubber vine
20170728-152216-1.jpg,4,Prickly acacia
20180322-131724-1.jpg,8,Negative
20171220-084228-3.jpg,8,Negative
20180125-095541-2.jpg,8,Negative
20171220-100252-2.jpg,8,Negative
20171121-073442-1.jpg,6,Siam weed
20171109-091717-3.jpg,5,Rubber vine
20170705-163531-0.jpg,7,Snake weed
20170727-155348-1.jpg,4,Prickly acacia
20180112-072024-1.jpg,8,Negative
20180322-124754-1.jpg,8,Negative
20170129-103718-0.jpg,8,Negative
20171218-122156-2.jpg,8,Negative
20170714-150115-1.jpg,1,Lantana
20180112-100755-2.jpg,8,Negative
20170729-153213-3.jpg,4,Prickly acacia
20180109-103033-1.jpg,8,Negative
20180105-092131-2.jpg,8,Negative
20170728-125106-2.jpg,4,Prickly acacia
20180105-093803-2.jpg,8,Negative
20171102-095842-2.jpg,4,Prickly acacia
20180119-114600-1.jpg,8,Negative
20171113-102321-1.jpg,5,Rubber vine
20171113-130751-2.jpg,6,Siam weed
20171218-102911-2.jpg,8,Negative
20171113-130740-2.jpg,6,Siam weed
20180109-103809-1.jpg,8,Negative
20180125-135051-3.jpg,8,Negative
20171113-140455-2.jpg,6,Siam weed
20180322-125743-1.jpg,8,Negative
20171113-144155-2.jpg,6,Siam weed
20171203-172623-3.jpg,8,Negative
20171219-123703-2.jpg,8,Negative
20180112-072047-1.jpg,8,Negative
20170207-154209-0.jpg,0,Chinee apple
20171025-082352-1.jpg,0,Chinee apple
20171113-091929-3.jpg,5,Rubber vine
20180322-113102-2.jpg,8,Negative
20171218-122016-3.jpg,8,Negative
20170210-133822-0.jpg,0,Chinee apple
20171218-115207-3.jpg,8,Negative
20180112-092031-1.jpg,8,Negative
20180125-095041-2.jpg,8,Negative
20170304-125032-0.jpg,0,Chinee apple
20170718-132748-2.jpg,7,Snake weed
20171109-073423-1.jpg,5,Rubber vine
20180322-112249-2.jpg,8,Negative
20170728-122721-2.jpg,4,Prickly acacia
20170811-104420-2.jpg,0,Chinee apple
20170711-121008-0.jpg,0,Chinee apple
20180125-091440-2.jpg,8,Negative
20180112-081119-1.jpg,8,Negative
20171113-132733-3.jpg,6,Siam weed
20170727-113604-1.jpg,4,Prickly acacia
20170729-154527-3.jpg,4,Prickly acacia
20180105-102046-2.jpg,8,Negative
20180125-130231-3.jpg,8,Negative
20170718-100439-2.jpg,0,Chinee apple
20170920-192249-1.jpg,2,Parkinsonia
20180109-072949-1.jpg,8,Negative
20180125-130531-3.jpg,8,Negative
20171219-093258-2.jpg,8,Negative
20170715-150502-1.jpg,1,Lantana
20170913-103544-3.jpg,5,Rubber vine
20170811-103749-1.jpg,0,Chinee apple
20170811-162908-1.jpg,0,Chinee apple
20180125-101858-1.jpg,8,Negative
20180322-121645-2.jpg,8,Negative
20170913-101535-1.jpg,3,Parthenium
20180125-093453-2.jpg,8,Negative
20171219-093218-2.jpg,8,Negative
20171219-113309-2.jpg,8,Negative
20170714-110934-1.jpg,1,Lantana
20170811-155004-2.jpg,0,Chinee apple
20171212-100510-3.jpg,8,Negative
20170610-122917-0.jpg,1,Lantana
20170718-132431-2.jpg,7,Snake weed
20171109-090623-3.jpg,5,Rubber vine
20180112-101141-2.jpg,8,Negative
20170304-130948-0.jpg,7,Snake weed
20180109-074833-2.jpg,8,Negative
20170906-133958-1.jpg,3,Parthenium
20180125-135404-3.jpg,8,Negative
20171220-100853-1.jpg,8,Negative
20180109-102657-1.jpg,8,Negative
20170718-102144-2.jpg,7,Snake weed
20170727-124229-3.jpg,4,Prickly acacia
20171220-100805-1.jpg,8,Negative
20171220-093302-2.jpg,8,Negative
20170811-113249-1.jpg,0,Chinee apple
20171113-130402-2.jpg,6,Siam weed
20170127-102653-0.jpg,1,Lantana
20170630-152202-0.jpg,7,Snake weed
20180125-091618-2.jpg,8,Negative
20170906-112821-2.jpg,3,Parthenium
20171113-133040-0.jpg,6,Siam weed
20170729-153623-3.jpg,4,Prickly acacia
20170920-095040-3.jpg,2,Parkinsonia
20171219-092824-3.jpg,8,Negative
20180112-081254-1.jpg,8,Negative
20171102-121531-2.jpg,2,Parkinsonia
20170906-134145-1.jpg,3,Parthenium
20170706-130046-3.jpg,1,Lantana
20171212-095519-3.jpg,8,Negative
20171212-092846-1.jpg,8,Negative
20180109-101525-2.jpg,8,Negative
20171109-071046-1.jpg,5,Rubber vine
20170210-142309-0.jpg,7,Snake weed
20180109-075319-2.jpg,8,Negative
20171220-091104-3.jpg,8,Negative
20170705-165759-0.jpg,7,Snake weed
20171113-144129-2.jpg,6,Siam weed
20170315-085616-0.jpg,8,Negative
20170727-125736-1.jpg,4,Prickly acacia
20170920-115637-2.jpg,2,Parkinsonia
20180119-105020-1.jpg,8,Negative
20171218-122149-3.jpg,8,Negative
20170804-132430-1.jpg,1,Lantana
20170727-125137-1.jpg,4,Prickly acacia
20170304-130844-0.jpg,7,Snake weed
20180322-133100-1.jpg,8,Negative
20171220-091653-2.jpg,8,Negative
20170210-132037-0.jpg,7,Snake weed
20180112-072813-2.jpg,8,Negative
20171025-093119-2.jpg,3,Parthenium
20170707-111523-0.jpg,7,Snake weed
20170128-102729-0.jpg,8,Negative
20171203-165418-3.jpg,8,Negative
20171220-093216-2.jpg,8,Negative
20180322-125451-1.jpg,8,Negative
20170920-181715-1.jpg,2,Parkinsonia
20180105-101918-2.jpg,8,Negative
20180322-112652-2.jpg,8,Negative
20171102-122851-3.jpg,2,Parkinsonia
20180125-135038-2.jpg,8,Negative
20171219-095011-2.jpg,8,Negative
20170714-141357-3.jpg,1,Lantana
20180105-095205-2.jpg,8,Negative
20170128-103711-0.jpg,8,Negative
20170920-164334-3.jpg,2,Parkinsonia
20180105-092356-2.jpg,8,Negative
20171220-092341-2.jpg,8,Negative
20170210-133923-0.jpg,0,Chinee apple
20180112-070845-2.jpg,8,Negative
20171220-084657-2.jpg,8,Negative
20171102-094023-3.jpg,4,Prickly acacia
20171113-091722-1.jpg,5,Rubber vine
20171212-094510-1.jpg,8,Negative
20171121-083457-2.jpg,6,Siam weed
20170727-154637-1.jpg,4,Prickly acacia
20180112-081156-1.jpg,8,Negative
20171219-110157-3.jpg,8,Negative
20170704-154226-0.jpg,8,Negative
20170811-134314-2.jpg,0,Chinee apple
20170217-102049-0.jpg,0,Chinee apple
20180119-114426-2.jpg,8,Negative
20170906-112322-1.jpg,3,Parthenium
20171220-090554-2.jpg,8,Negative
20171113-115920-3.jpg,6,Siam weed
20180105-093207-3.jpg,8,Negative
20180109-101308-2.jpg,8,Negative
20171113-132813-1.jpg,6,Siam weed
20170714-114257-2.jpg,1,Lantana
20170207-141615-0.jpg,7,Snake weed
20180109-070709-2.jpg,8,Negative
20180125-131531-3.jpg,8,Negative
20170920-131020-2.jpg,2,Parkinsonia
20180125-130514-3.jpg,8,Negative
20170714-175853-1.jpg,1,Lantana
20170729-085945-2.jpg,4,Prickly acacia
20170610-122247-0.jpg,1,Lantana
20170728-152036-1.jpg,4,Prickly acacia
20171212-093458-3.jpg,8,Negative
20171102-123005-1.jpg,2,Parkinsonia
20180105-091628-2.jpg,8,Negative
20171102-120320-1.jpg,2,Parkinsonia
20170718-094425-2.jpg,0,Chinee apple
20180105-093156-2.jpg,8,Negative
20171113-121115-1.jpg,6,Siam weed
20180109-091255-2.jpg,8,Negative
20180112-073028-1.jpg,8,Negative
20171025-074150-3.jpg,3,Parthenium
20170920-111011-3.jpg,2,Parkinsonia
20171113-115932-1.jpg,6,Siam weed
20170217-145123-0.jpg,7,Snake weed
20171025-082130-2.jpg,3,Parthenium
20170217-114451-0.jpg,7,Snake weed
20180109-080420-1.jpg,8,Negative
20180109-095830-2.jpg,8,Negative
20180322-102941-1.jpg,8,Negative
20170304-130256-0.jpg,7,Snake weed
20170304-132052-0.jpg,7,Snake weed
20180105-093755-2.jpg,8,Negative
20180109-101049-1.jpg,8,Negative
20170410-123806-0.jpg,0,Chinee apple
20170906-113143-2.jpg,3,Parthenium
20180109-075310-2.jpg,8,Negative
20171113-120134-1.jpg,6,Siam weed
20170210-131528-0.jpg,7,Snake weed
20170913-110433-3.jpg,5,Rubber vine
20170217-114614-0.jpg,7,Snake weed
20170714-143425-1.jpg,1,Lantana
20171109-093317-2.jpg,5,Rubber vine
20180109-075028-1.jpg,8,Negative
20170405-160251-0.jpg,0,Chinee apple
20171113-123534-3.jpg,6,Siam weed
20170705-162907-0.jpg,0,Chinee apple
20171219-112401-2.jpg,8,Negative
20171212-102047-3.jpg,8,Negative
20171102-115705-3.jpg,2,Parkinsonia
20180125-100742-1.jpg,8,Negative
20180112-083705-1.jpg,8,Negative
20161207-111058-0.jpg,0,Chinee apple
20180109-103908-2.jpg,8,Negative
20180322-113201-1.jpg,8,Negative
20180112-103034-1.jpg,8,Negative
20180125-132036-2.jpg,8,Negative
20170727-120502-3.jpg,4,Prickly acacia
20180112-101235-2.jpg,8,Negative
20180125-091402-2.jpg,8,Negative
20171121-073258-1.jpg,6,Siam weed
20180322-125040-1.jpg,8,Negative
20170727-144130-1.jpg,4,Prickly acacia
20170727-164307-1.jpg,4,Prickly acacia
20171113-144114-0.jpg,6,Siam weed
20171113-093641-3.jpg,5,Rubber vine
20171220-094611-2.jpg,8,Negative
20180125-133306-2.jpg,8,Negative
20170714-142040-2.jpg,1,Lantana
20180105-093111-2.jpg,8,Negative
20171113-151813-1.jpg,6,Siam weed
20170728-121913-2.jpg,4,Prickly acacia
20180112-102800-2.jpg,8,Negative
20180322-132524-1.jpg,8,Negative
20171217-183729-2.jpg,8,Negative
20171102-123300-3.jpg,2,Parkinsonia
20170128-102427-0.jpg,8,Negative
20180125-135509-3.jpg,8,Negative
20170630-155948-0.jpg,7,Snake weed
20180112-102617-1.jpg,8,Negative
20171121-084319-1.jpg,6,Siam weed
20180109-104711-1.jpg,8,Negative
20180112-092644-2.jpg,8,Negative
20171205-134939-2.jpg,8,Negative
20170501-142943-0.jpg,1,Lantana
20170920-182900-1.jpg,2,Parkinsonia
20171025-094654-1.jpg,3,Parthenium
20170728-155251-1.jpg,4,Prickly acacia
20171109-095501-3.jpg,5,Rubber vine
20171220-084748-2.jpg,8,Negative
20171220-085343-2.jpg,8,Negative
20170210-131037-0.jpg,7,Snake weed
20170728-120423-2.jpg,4,Prickly acacia
20170718-101011-2.jpg,0,Chinee apple
20171212-094746-3.jpg,8,Negative
20180112-081631-1.jpg,8,Negative
20170128-103723-0.jpg,8,Negative
20170704-150938-0.jpg,7,Snake weed
20170906-114011-2.jpg,3,Parthenium
20171220-095017-2.jpg,8,Negative
20170706-113336-0.jpg,7,Snake weed
20170707-111818-0.jpg,0,Chinee apple
20170728-150148-1.jpg,4,Prickly acacia
20171205-124141-2.jpg,8,Negative
20171217-185004-2.jpg,8,Negative
20170728-124313-3.jpg,4,Prickly acacia
20171220-101647-2.jpg,8,Negative
20170715-144023-1.jpg,1,Lantana
20180322-114302-2.jpg,8,Negative
20180112-101246-2.jpg,8,Negative
20171025-080010-1.jpg,3,Parthenium
20170714-122419-2.jpg,1,Lantana
20180125-123132-2.jpg,8,Negative
20171212-093729-3.jpg,8,Negative
20180109-091640-1.jpg,8,Negative
20180112-101852-2.jpg,8,Negative
20171203-173724-3.jpg,8,Negative
20180109-091546-1.jpg,8,Negative
20171025-090737-1.jpg,3,Parthenium
20180119-113928-2.jpg,8,Negative
20171220-094739-1.jpg,8,Negative
20180119-111644-2.jpg,8,Negative
20171113-135453-3.jpg,6,Siam weed
20170728-154302-3.jpg,8,Negative
20180109-085453-1.jpg,8,Negative
20171220-084337-3.jpg,8,Negative
20180125-094155-1.jpg,8,Negative
20171025-074750-2.jpg,3,Parthenium
20171212-094932-1.jpg,8,Negative
20180322-103725-1.jpg,8,Negative
20170304-131703-0.jpg,7,Snake weed
20171220-100754-1.jpg,8,Negative
20170707-110305-0.jpg,7,Snake weed
20170811-104056-2.jpg,0,Chinee apple
20171109-095253-3.jpg,5,Rubber vine
20170906-140251-1.jpg,3,Parthenium
20171121-081448-2.jpg,6,Siam weed
20171220-101319-2.jpg,8,Negative
20170811-132846-2.jpg,0,Chinee apple
20171220-101747-1.jpg,8,Negative
20171025-075121-3.jpg,3,Parthenium
20170913-122058-3.jpg,3,Parthenium
20180125-130141-3.jpg,8,Negative
20180125-132037-2.jpg,8,Negative
20180119-104701-2.jpg,8,Negative
20170610-122723-0.jpg,1,Lantana
20171025-075321-3.jpg,3,Parthenium
20170207-142613-0.jpg,7,Snake weed
20170728-152111-3.jpg,8,Negative
20171220-082900-2.jpg,8,Negative
20170811-134147-2.jpg,0,Chinee apple
20171113-134030-3.jpg,6,Siam weed
20171113-135346-3.jpg,6,Siam weed
20180109-071354-1.jpg,8,Negative
20170217-095820-0.jpg,7,Snake weed
20171109-095536-2.jpg,5,Rubber vine
20170210-133803-0.jpg,0,Chinee apple
20171102-115646-3.jpg,2,Parkinsonia
20170728-122106-2.jpg,4,Prickly acacia
20180125-094237-2.jpg,8,Negative
20180322-121141-2.jpg,8,Negative
20180112-103859-2.jpg,8,Negative
20170210-132412-0.jpg,0,Chinee apple
20180112-092458-1.jpg,8,Negative
20180125-091341-2.jpg,8,Negative
20171218-105544-3.jpg,8,Negative
20180105-095450-2.jpg,8,Negative
20170706-113419-0.jpg,7,Snake weed
20171113-061145-1.jpg,6,Siam weed
20171109-074736-1.jpg,5,Rubber vine
20171102-103255-2.jpg,2,Parkinsonia
20171220-090155-2.jpg,8,Negative
20171220-094523-2.jpg,8,Negative
20170405-160310-0.jpg,8,Negative
20170728-150934-1.jpg,4,Prickly acacia
20180125-101200-2.jpg,8,Negative
20170920-160218-3.jpg,2,Parkinsonia
20170906-103659-1.jpg,3,Parthenium
20171203-174235-3.jpg,8,Negative
20180109-074410-1.jpg,8,Negative
20180119-105107-2.jpg,8,Negative
20171203-172950-3.jpg,8,Negative
20171025-075255-3.jpg,3,Parthenium
20170501-144936-0.jpg,8,Negative
20170913-121403-1.jpg,5,Rubber vine
20170920-134609-2.jpg,2,Parkinsonia
20170522-123416-0.jpg,1,Lantana
20180322-112504-1.jpg,8,Negative
20171109-085239-3.jpg,5,Rubber vine
20170906-110802-4.jpg,3,Parthenium
20170728-124642-2.jpg,4,Prickly acacia
20171102-120446-2.jpg,2,Parkinsonia
20180109-091402-1.jpg,8,Negative
20171109-093041-2.jpg,5,Rubber vine
20170304-130721-0.jpg,7,Snake weed
20170217-150100-0.jpg,0,Chinee apple
20170728-125543-2.jpg,4,Prickly acacia
20180125-131813-3.jpg,8,Negative
20171212-103216-3.jpg,8,Negative
20180119-110400-2.jpg,8,Negative
20170727-151808-3.jpg,4,Prickly acacia
20171109-091131-3.jpg,5,Rubber vine
20170913-124142-1.jpg,5,Rubber vine
20171217-184749-2.jpg,8,Negative
20170913-124422-3.jpg,5,Rubber vine
20171220-100904-1.jpg,8,Negative
20171113-123630-1.jpg,6,Siam weed
20171113-093718-3.jpg,5,Rubber vine
20170405-160115-0.jpg,0,Chinee apple
20170714-121813-2.jpg,1,Lantana
20171109-090628-2.jpg,5,Rubber vine
20170727-124436-1.jpg,4,Prickly acacia
20171113-120245-1.jpg,6,Siam weed
20171109-180010-2.jpg,5,Rubber vine
20170217-120345-0.jpg,7,Snake weed
20171218-104443-2.jpg,8,Negative
20170727-170748-3.jpg,4,Prickly acacia
20180112-103044-1.jpg,8,Negative
20170410-153849-0.jpg,7,Snake weed
20171025-075249-2.jpg,3,Parthenium
20171102-123406-3.jpg,2,Parkinsonia
20171203-173011-3.jpg,8,Negative
20180105-100830-3.jpg,8,Negative
20170920-164843-3.jpg,2,Parkinsonia
20171121-084258-2.jpg,6,Siam weed
20170811-133943-2.jpg,0,Chinee apple
20180112-102234-2.jpg,8,Negative
20170630-155936-0.jpg,7,Snake weed
20171212-094611-3.jpg,8,Negative
20180322-111804-2.jpg,8,Negative
20171113-092631-1.jpg,5,Rubber vine
20180109-104555-2.jpg,8,Negative
20171217-103446-2.jpg,8,Negative
20170714-142704-3.jpg,1,Lantana
20170920-164043-3.jpg,2,Parkinsonia
20171220-084312-2.jpg,8,Negative
20180125-091831-2.jpg,8,Negative
20180109-075720-2.jpg,8,Negative
20171219-095359-3.jpg,8,Negative
20171219-112153-3.jpg,8,Negative
20171220-091611-2.jpg,8,Negative
20170920-183728-1.jpg,2,Parkinsonia
20171109-090804-1.jpg,5,Rubber vine
20170126-100231-0.jpg,1,Lantana
20171113-115609-1.jpg,6,Siam weed
20180125-094030-1.jpg,8,Negative
